brand,avg_rating,review_count,rating_std,verified_ratio,avg_helpful_votes,avg_sentiment_score,positive_ratio,avg_text_length,first_review_date,last_review_date,brand_age_days,norm_rating,norm_helpful,brand_reputation_score,brs_category
CDE,4.513513513513513,74,1.0368979453784024,0.7432432432432432,1.2567567567567568,0.6539770270270271,0.9054054054054054,125.5945945945946,2018-10-30 01:27:25.700,2023-03-11 12:54:23.411,1593,0.8783783783783783,0.12567567567567567,66.32,Good (60-70)
CEASIKERY,4.098039215686274,153,1.3463630633866972,0.9673202614379085,2.0326797385620914,0.6214875816993464,0.8823529411764706,141.91503267973857,2017-09-20 13:16:20.941,2023-03-16 17:44:49.935,2003,0.7745098039215685,0.20326797385620915,70.69,Very Good (70-80)
CHALA,4.63768115942029,138,0.9276139156086236,0.9782608695652174,0.644927536231884,0.6845876811594203,0.8768115942028986,163.97826086956522,2016-10-05 18:28:20.000,2023-03-19 03:09:13.612,2355,0.9094202898550725,0.0644927536231884,70.72,Very Good (70-80)
CHAOREN,4.552742616033755,237,0.9446340814725926,0.9662447257383966,0.729957805907173,0.5749497890295359,0.8565400843881856,161.9240506329114,2017-10-31 21:41:31.848,2023-03-17 19:37:14.597,1962,0.8881856540084387,0.07299578059071729,69.6,Good (60-70)
CHARMKING,4.33609958506224,241,1.1579002792590392,0.979253112033195,0.2821576763485477,0.46836431535269707,0.7717842323651453,152.33195020746888,2017-11-13 04:17:40.168,2023-03-16 05:32:58.651,1949,0.8340248962655601,0.028215767634854772,65.33,Good (60-70)
CHARTOU,3.950617283950617,81,1.293263648370869,0.9753086419753086,2.580246913580247,0.5994913580246913,0.8641975308641975,191.1604938271605,2017-10-23 01:43:55.914,2023-02-23 04:24:53.711,1949,0.7376543209876543,0.2580246913580247,70.88,Very Good (70-80)
CHICWISH,3.9615384615384617,52,1.342539858999169,0.9615384615384616,4.480769230769231,0.4870788461538461,0.8076923076923077,187.6153846153846,2017-11-10 14:50:34.524,2023-03-18 16:08:22.777,1954,0.7403846153846154,0.4480769230769231,73.94,Very Good (70-80)
CHOiES record your inspired fashion,3.7037037037037037,54,1.5856625260127448,0.9814814814814815,0.24074074074074073,0.4454074074074074,0.7592592592592593,198.75925925925927,2015-07-27 18:06:18.000,2022-07-02 04:33:24.411,2531,0.6759259259259259,0.024074074074074074,61.02,Good (60-70)
CHRLEISURE,4.128,125,1.3257742716446261,0.952,1.08,0.5919584,0.888,199.664,2017-11-15 17:58:30.500,2023-03-17 02:59:16.790,1947,0.782,0.10800000000000001,68.25,Good (60-70)
CHUNG,4.326923076923077,52,1.0795996688343368,0.9230769230769231,0.5961538461538461,0.6045961538461538,0.8461538461538461,180.76923076923077,2016-05-04 23:01:12.000,2023-01-31 11:52:52.357,2462,0.8317307692307692,0.05961538461538461,66.51,Good (60-70)
CIOR,4.220264317180617,227,1.231925581271815,0.9559471365638766,0.7797356828193832,0.5380118942731277,0.8193832599118943,172.58149779735683,2016-08-06 15:29:57.000,2023-03-18 03:05:18.774,2414,0.8050660792951543,0.07797356828193833,66.46,Good (60-70)
CLIFFS BY WHITE MOUNTAIN,4.388888888888889,72,1.0688358225889756,0.9583333333333334,0.6388888888888888,0.6540652777777778,0.875,202.08333333333334,2014-05-13 14:25:51.000,2023-03-01 18:54:35.945,3214,0.8472222222222223,0.06388888888888888,68.61,Good (60-70)
CLOVERY,3.7850467289719627,107,1.4795973278269947,0.9719626168224299,0.7476635514018691,0.4204196261682243,0.7102803738317757,140.55140186915887,2017-10-09 17:13:55.793,2023-03-14 19:08:17.188,1982,0.6962616822429907,0.07476635514018691,61.33,Good (60-70)
CLPP'LI,4.257142857142857,140,1.195744424049911,0.9357142857142857,0.45,0.6165307142857143,0.8714285714285714,177.45714285714286,2014-11-24 17:52:56.000,2023-03-13 20:08:29.995,3031,0.8142857142857143,0.045,66.66,Good (60-70)
CLUCI,4.124183006535947,153,1.2634552740188962,0.9084967320261438,0.6862745098039216,0.6111483660130719,0.8627450980392157,219.4967320261438,2018-01-10 22:46:49.068,2023-02-22 20:55:37.541,1868,0.7810457516339868,0.06862745098039216,65.52,Good (60-70)
COCOPEAR,4.230769230769231,130,1.1380553353562106,0.9461538461538461,6.576923076923077,0.680013076923077,0.8769230769230769,277.38461538461536,2016-08-16 14:57:59.000,2023-02-15 15:01:53.133,2374,0.8076923076923077,0.6576923076923077,82.21,Excellent (80-90)
COCOSHIP,4.2492447129909365,662,1.1041625425442512,0.9879154078549849,1.4697885196374623,0.6838583081570997,0.8972809667673716,233.190332326284,2014-10-16 23:34:04.000,2023-03-08 19:02:28.743,3064,0.8123111782477341,0.14697885196374622,71.11,Very Good (70-80)
COEVALS CLUB,4.232876712328767,73,1.3387447265712664,0.958904109589041,0.7123287671232876,0.5644616438356165,0.8356164383561644,140.65753424657535,2017-01-16 05:23:57.000,2023-03-12 11:52:24.360,2246,0.8082191780821917,0.07123287671232877,66.85,Good (60-70)
COFACE,3.842857142857143,70,1.5001035160968763,0.9285714285714286,0.9857142857142858,0.4651185714285715,0.7714285714285715,203.34285714285716,2020-07-09 14:53:02.428,2023-03-09 20:59:26.640,973,0.7107142857142857,0.09857142857142857,62.73,Good (60-70)
COOFANDY,4.254926108374384,812,1.1857301441747043,0.8497536945812808,1.2216748768472907,0.5685779556650246,0.8275862068965517,152.59113300492612,2016-01-08 15:55:22.000,2023-03-18 11:13:25.722,2625,0.8137315270935961,0.12216748768472907,65.33,Good (60-70)
COOLSTEELANDBEYOND,4.056603773584905,53,1.4333271452707863,1.0,0.5660377358490566,0.4886924528301887,0.8113207547169812,113.79245283018868,2014-02-01 01:18:02.000,2022-12-20 22:59:06.230,3244,0.7641509433962264,0.05660377358490566,65.8,Good (60-70)
COOPLUS,4.572727272727272,110,0.8826470915604943,0.9636363636363636,0.4,0.6431536363636363,0.9,172.57272727272726,2019-05-09 12:40:53.625,2023-03-08 20:39:03.402,1399,0.8931818181818181,0.04,69.92,Good (60-70)
COSIDRAM,3.8333333333333335,66,1.5746387457087356,0.9545454545454546,1.606060606060606,0.40734848484848485,0.7272727272727273,110.89393939393939,2019-08-20 18:25:32.149,2023-03-17 12:08:28.975,1304,0.7083333333333334,0.16060606060606059,63.77,Good (60-70)
CQR,4.3316831683168315,202,1.099020884284459,0.9702970297029703,0.5643564356435643,0.5966465346534653,0.8613861386138614,187.17821782178217,2017-04-11 19:13:38.000,2023-03-15 20:50:14.490,2164,0.8329207920792079,0.05643564356435643,68.03,Good (60-70)
CRZ YOGA,4.3274853801169595,513,1.0995226735493553,0.9376218323586745,1.206627680311891,0.6605612085769981,0.8908382066276803,258.4756335282651,2015-08-01 16:58:46.000,2023-03-14 20:38:18.523,2782,0.8318713450292399,0.1206627680311891,69.52,Good (60-70)
CS CELERSPORT,4.4485981308411215,107,1.039172792029596,0.9532710280373832,0.7009345794392523,0.5708757009345794,0.8504672897196262,160.44859813084113,2019-01-21 00:29:27.531,2023-03-04 21:10:46.280,1503,0.8621495327102804,0.07009345794392523,68.4,Good (60-70)
CTM,4.159090909090909,88,1.2213273694487818,0.9772727272727273,0.6590909090909091,0.45332500000000003,0.7727272727272727,128.72727272727272,2009-09-30 12:56:44.000,2022-09-08 18:15:39.728,4726,0.7897727272727273,0.0659090909090909,65.14,Good (60-70)
CUPSHE,4.196330275229358,545,1.1850731087450666,0.9688073394495413,1.036697247706422,0.6601954128440367,0.8917431192660551,207.35412844036696,2016-07-13 21:50:48.000,2023-03-16 03:15:46.968,2436,0.7990825688073395,0.10366972477064221,69.08,Good (60-70)
CUSHIONAIRE,4.145328719723183,578,1.2897357672388032,0.9602076124567474,1.986159169550173,0.565193079584775,0.8252595155709342,190.16089965397924,2018-01-31 03:22:08.895,2023-03-18 15:26:05.664,1872,0.7863321799307958,0.1986159169550173,69.26,Good (60-70)
CYZ,4.213310580204778,586,1.2169291444826553,0.8976109215017065,0.7235494880546075,0.5562837883959044,0.8532423208191127,156.85494880546077,2014-08-27 13:32:01.000,2023-03-01 21:10:32.102,3108,0.8033276450511946,0.07235494880546076,65.66,Good (60-70)
Cabales,3.8512820512820514,195,1.4191023362166537,0.9948717948717949,0.441025641025641,0.4586471794871795,0.7589743589743589,198.43076923076924,2015-07-28 15:02:28.000,2023-03-06 18:07:45.856,2778,0.7128205128205128,0.0441025641025641,62.77,Good (60-70)
Cable Stitch,4.107142857142857,56,1.0212037714663722,0.44642857142857145,3.625,0.7366892857142858,0.9464285714285714,350.05357142857144,2017-11-29 10:44:59.265,2021-10-05 18:13:44.646,1406,0.7767857142857142,0.3625,63.3,Good (60-70)
Cadidi Dinos,4.346153846153846,52,1.0825644097962328,0.9230769230769231,0.8269230769230769,0.6701576923076923,0.9230769230769231,186.73076923076923,2019-03-21 17:24:57.769,2023-02-09 18:16:56.848,1421,0.8365384615384615,0.08269230769230769,69.13,Good (60-70)
California Costumes,4.1234567901234565,324,1.2846578954507084,0.941358024691358,1.058641975308642,0.5895478395061728,0.8487654320987654,196.77469135802468,2010-01-21 12:51:31.000,2022-12-28 19:13:19.595,4724,0.7808641975308641,0.1058641975308642,66.92,Good (60-70)
Callaway,4.285714285714286,63,1.1560300731183066,0.9047619047619048,0.38095238095238093,0.5672888888888888,0.8253968253968254,171.9206349206349,2011-01-11 16:18:58.000,2023-02-14 14:16:54.584,4416,0.8214285714285714,0.03809523809523809,64.74,Good (60-70)
Calvin Klein,4.2903426791277255,1605,1.112359804141347,0.702803738317757,0.8772585669781932,0.5706041744548287,0.821183800623053,230.42429906542057,2009-03-25 16:39:24.000,2023-03-13 23:03:34.598,5101,0.8225856697819314,0.08772585669781932,60.86,Good (60-70)
Camii Mia,4.328125,64,0.9929063879531117,0.96875,4.40625,0.6725578125,0.890625,297.75,2015-08-21 05:17:45.000,2023-01-11 19:24:21.146,2700,0.83203125,0.440625,78.3,Very Good (70-80)
Cape Robbin,4.098039215686274,51,1.3602191288286503,0.9607843137254902,1.2156862745098038,0.5399470588235294,0.803921568627451,159.7843137254902,2017-01-02 18:42:54.000,2023-03-03 16:10:12.301,2250,0.7745098039215685,0.12156862745098038,66.52,Good (60-70)
Capezio,4.291855203619909,884,1.0949804951623703,0.9638009049773756,0.7409502262443439,0.5565933257918552,0.8416289592760181,180.43665158371041,2009-10-07 18:36:42.000,2023-02-26 19:53:53.840,4890,0.8229638009049773,0.07409502262443439,67.56,Good (60-70)
Caracilia,4.315068493150685,73,1.0257343213626562,0.7808219178082192,1.5342465753424657,0.6676671232876712,0.8767123287671232,241.013698630137,2017-11-03 17:41:22.099,2023-03-18 13:10:54.975,1960,0.8287671232876712,0.15342465753424656,65.99,Good (60-70)
Carahere,4.6923076923076925,117,0.885335884648993,0.9743589743589743,0.19658119658119658,0.6431957264957265,0.905982905982906,88.93162393162393,2017-01-10 22:01:33.000,2023-01-12 00:28:28.238,2192,0.9230769230769231,0.019658119658119658,70.58,Very Good (70-80)
Caramel Cantina,4.1558441558441555,77,1.2676639836301369,0.974025974025974,1.8051948051948052,0.6413090909090909,0.8701298701298701,247.0909090909091,2015-07-23 13:16:15.000,2023-01-21 22:53:11.968,2739,0.7889610389610389,0.18051948051948052,70.34,Very Good (70-80)
Caramella Bubble,4.016393442622951,61,1.4999089225537277,0.8360655737704918,1.721311475409836,0.5785786885245902,0.8688524590163934,189.78688524590163,2017-01-12 11:04:13.000,2023-03-16 21:51:07.746,2254,0.7540983606557377,0.1721311475409836,65.78,Good (60-70)
Carhartt,4.472994129158513,5110,1.0364064938044615,0.9518590998043053,0.7831702544031311,0.5537447358121331,0.8440313111545988,163.95831702544032,2009-12-28 18:54:38.000,2023-03-18 01:10:04.277,4827,0.8682485322896283,0.07831702544031312,68.56,Good (60-70)
Carnival,3.6,80,1.4460771903692862,0.9125,0.9375,0.4351625,0.7375,212.8375,2010-08-16 00:44:15.000,2022-04-15 09:23:14.115,4260,0.65,0.09375,59.84,Fair (50-60)
Carole Martin,3.627450980392157,51,1.5094473732293618,0.9019607843137255,1.9019607843137254,0.4538039215686274,0.6862745098039216,157.2156862745098,2015-07-19 04:34:37.000,2022-12-28 22:07:59.525,2719,0.6568627450980392,0.19019607843137254,60.88,Good (60-70)
Carter's,4.584905660377358,477,0.8718416236402056,0.949685534591195,0.4989517819706499,0.6277197064989518,0.8930817610062893,130.64360587002096,2011-10-07 12:56:37.000,2023-01-27 20:40:29.241,4130,0.8962264150943395,0.04989517819706499,69.72,Good (60-70)
Casio,4.485057471264367,435,0.986840689970112,0.9356321839080459,1.0988505747126436,0.5142310344827586,0.8022988505747126,242.22988505747125,2008-06-03 12:26:44.000,2023-02-04 02:07:58.392,5358,0.8712643678160918,0.10988505747126436,67.98,Good (60-70)
Casual Nights,3.9293785310734464,354,1.4372960757209425,0.9576271186440678,1.0706214689265536,0.5002242937853107,0.807909604519774,141.39830508474577,2015-07-29 20:55:00.000,2023-03-10 05:27:12.031,2780,0.7323446327683616,0.10706214689265536,65.12,Good (60-70)
Cat,4.379310344827586,116,1.0603951061323535,0.9310344827586207,0.3793103448275862,0.5556025862068965,0.8362068965517241,205.04310344827587,2013-03-01 10:13:57.000,2023-02-06 18:03:08.947,3629,0.8448275862068966,0.03793103448275862,66.25,Good (60-70)
Cat Footwear,4.383620689655173,232,1.0908072363756083,0.9698275862068966,0.9181034482758621,0.5097172413793104,0.7844827586206896,200.45689655172413,2011-11-01 16:49:04.000,2023-03-05 02:19:17.066,4141,0.8459051724137931,0.09181034482758621,67.3,Good (60-70)
Caterpillar,4.573770491803279,61,0.921213265091977,0.9672131147540983,0.16393442622950818,0.5556131147540984,0.819672131147541,141.7704918032787,2013-03-04 17:11:07.000,2022-10-23 11:52:33.019,3519,0.8934426229508197,0.016393442622950817,67.42,Good (60-70)
Celebrity Pink,4.2727272727272725,66,1.1169388736866697,0.9393939393939394,0.3787878787878788,0.6196757575757577,0.8636363636363636,197.9848484848485,2017-03-06 20:15:22.000,2023-03-12 19:08:52.725,2196,0.8181818181818181,0.03787878787878788,66.48,Good (60-70)
Cemi Ceri,3.948717948717949,78,1.4040519831409273,0.9871794871794872,1.7820512820512822,0.4777205128205128,0.7435897435897436,210.2051282051282,2016-12-30 18:14:08.000,2023-01-02 22:07:33.671,2194,0.7371794871794872,0.1782051282051282,66.15,Good (60-70)
Central Diamond Center,4.661157024793388,121,0.8902595034432792,0.9421487603305785,0.9917355371900827,0.6812297520661157,0.9256198347107438,175.6694214876033,2015-09-17 17:09:27.000,2023-03-08 17:53:46.229,2729,0.915289256198347,0.09917355371900827,72.06,Very Good (70-80)
Century Star,4.223684210526316,228,1.2515930030214095,0.9824561403508771,0.5307017543859649,0.5093719298245614,0.7894736842105263,132.8201754385965,2017-01-05 01:12:11.000,2023-02-20 15:11:22.500,2237,0.805921052631579,0.05307017543859649,65.77,Good (60-70)
Cestyle,4.39622641509434,106,0.9529827388934862,0.8773584905660378,2.518867924528302,0.6370962264150943,0.8867924528301887,183.70754716981133,2017-02-03 16:36:12.000,2023-02-06 19:36:51.041,2194,0.8490566037735849,0.2518867924528302,71.63,Very Good (70-80)
Chaco,4.103244837758112,339,1.309259728820166,0.9085545722713865,0.9970501474926253,0.5463371681415929,0.7905604719764012,266.20353982300884,2012-12-19 15:13:07.000,2023-03-14 21:39:52.535,3737,0.775811209439528,0.09970501474926254,64.37,Good (60-70)
ChainsPro,4.5,60,1.0333424457407583,1.0,1.0333333333333334,0.5783349999999999,0.85,153.35,2019-02-15 22:09:57.369,2023-03-15 13:46:01.003,1488,0.875,0.10333333333333335,70.71,Very Good (70-80)
Chalier,4.411290322580645,124,1.1044043148400378,0.9516129032258065,0.3709677419354839,0.5784653225806451,0.8629032258064516,108.87903225806451,2017-01-14 03:01:51.000,2023-03-08 02:10:05.467,2243,0.8528225806451613,0.037096774193548385,67.61,Good (60-70)
Champion,4.231234533956558,3637,1.1654321328866957,0.9593071212537806,1.1638713225185593,0.5348433599120154,0.8245806983777839,141.03931811932912,2010-12-28 18:04:30.000,2023-03-17 10:59:08.136,4461,0.8078086334891394,0.11638713225185593,67.7,Good (60-70)
Champion Sports,4.264150943396227,53,1.2271126742233076,0.9811320754716981,0.2641509433962264,0.45427924528301883,0.7547169811320755,131.20754716981133,2013-10-24 16:21:24.000,2023-01-26 21:08:41.658,3381,0.8160377358490567,0.026415094339622643,64.46,Good (60-70)
Chantelle,4.117647058823529,51,1.3659730425382401,0.7843137254901961,0.8627450980392157,0.5332019607843137,0.803921568627451,186.9607843137255,2014-02-23 17:33:33.000,2022-11-22 10:13:58.611,3193,0.7794117647058822,0.08627450980392157,61.35,Good (60-70)
Chaps,4.315789473684211,57,0.9665456669582608,0.543859649122807,0.543859649122807,0.6226315789473684,0.8596491228070176,262.1929824561403,2018-09-08 18:54:23.663,2023-03-14 21:23:46.690,1648,0.8289473684210527,0.054385964912280704,57.17,Fair (50-60)
Charles Albert,3.96,150,1.4371859154976077,0.9733333333333334,0.6133333333333333,0.5046693333333333,0.7733333333333333,142.80666666666667,2016-07-08 12:24:30.000,2023-03-11 14:12:46.067,2437,0.74,0.06133333333333333,63.7,Good (60-70)
Charles River Apparel,4.333333333333333,252,1.0138483349175753,0.9206349206349206,0.6904761904761905,0.6283468253968254,0.8849206349206349,220.94444444444446,2009-09-27 03:34:19.000,2023-02-27 23:28:12.889,4901,0.8333333333333333,0.06904761904761905,67.7,Good (60-70)
CharmLeaks,4.486486486486487,74,1.0368979453784022,0.972972972972973,1.7027027027027026,0.6391297297297297,0.8783783783783784,178.43243243243242,2016-09-15 10:27:12.000,2023-03-14 03:19:35.324,2370,0.8716216216216217,0.17027027027027025,72.33,Very Good (70-80)
Charmian,4.207207207207207,111,1.1608548348454026,0.963963963963964,3.675675675675676,0.6130810810810812,0.8558558558558559,239.5855855855856,2014-10-16 19:53:13.000,2022-12-06 20:03:29.963,2973,0.8018018018018018,0.3675675675675676,74.73,Very Good (70-80)
Chase & Chloe,3.9894736842105263,95,1.3005296534947832,0.9894736842105263,0.47368421052631576,0.5993157894736842,0.8526315789473684,171.45263157894738,2015-10-29 16:32:29.000,2023-02-11 05:55:33.352,2661,0.7473684210526316,0.047368421052631574,65.92,Good (60-70)
Chase Secret,4.256756756756757,74,1.2170119573799494,0.9324324324324325,1.6486486486486487,0.611008108108108,0.8783783783783784,174.52702702702703,2016-08-25 23:58:27.000,2023-03-17 13:45:26.635,2394,0.8141891891891893,0.16486486486486487,69.75,Good (60-70)
ChayChax,4.238532110091743,109,1.2830741626382187,0.9724770642201835,0.7247706422018348,0.5418862385321102,0.7706422018348624,181.73394495412845,2019-06-29 20:29:47.106,2023-03-15 17:25:51.038,1354,0.8096330275229358,0.07247706422018349,65.63,Good (60-70)
Chef Works,4.638297872340425,94,0.8532173622865702,0.9574468085106383,1.2340425531914894,0.6512042553191489,0.8723404255319149,215.06382978723406,2011-11-16 17:41:24.000,2023-01-05 19:49:17.354,4068,0.9095744680851063,0.12340425531914893,71.57,Very Good (70-80)
Chelmon,4.578947368421052,133,0.8184475910711347,0.9774436090225563,0.39849624060150374,0.571081954887218,0.8571428571428571,180.82706766917292,2016-12-01 01:49:08.000,2023-02-21 16:49:56.913,2273,0.894736842105263,0.03984962406015037,69.23,Good (60-70)
Cherokee,4.273834745762712,1888,1.1550280479003527,0.96875,0.941207627118644,0.5565859110169492,0.8246822033898306,159.45021186440678,2012-05-12 18:48:53.000,2023-03-15 13:29:34.089,3958,0.818458686440678,0.0941207627118644,67.65,Good (60-70)
