brand,brand_reputation_score,review_count,avg_helpful_votes,avg_rating,BRS_Category
ToBeInStyle,66.61,526,1.3155893536121672,4.020912547528517,Good (60-70)
Tobrief,78.7,69,4.884057971014493,4.333333333333333,Very Good (70-80)
Tommy Hilfiger,56.68,1701,0.496766607877719,4.428571428571429,Fair (50-60)
Toomett,64.32,79,1.0126582278481011,4.10126582278481,Good (60-70)
Top Gun,67.01,314,0.0764331210191082,4.340764331210191,Good (60-70)
Top Level,69.68,78,0.3076923076923077,4.589743589743589,Good (60-70)
Top Plaza,64.73,55,0.9818181818181818,4.054545454545455,Good (60-70)
Topdress,70.26,77,1.2857142857142858,4.298701298701299,Very Good (70-80)
Topstype,66.02,97,0.9175257731958762,4.144329896907217,Good (60-70)
Touched by Nature,70.19,264,0.4734848484848485,4.511363636363637,Very Good (70-80)
Tough Headwear,68.04,400,0.66,4.4925,Good (60-70)
Toughergun,70.11,197,0.5583756345177665,4.685279187817259,Very Good (70-80)
TowelSelections,69.24,600,0.7883333333333333,4.443333333333333,Good (60-70)
TrailHeads,71.03,68,1.0588235294117647,4.588235294117647,Very Good (70-80)
Traleubie,62.23,83,0.3734939759036144,4.301204819277109,Good (60-70)
Tralilbee,86.27,55,8.6,4.454545454545454,Excellent (80-100)
Trary,66.04,129,0.7364341085271318,4.2015503875969,Good (60-70)
Travel Select,70.58,92,3.532608695652174,4.054347826086956,Very Good (70-80)
TravelMore,69.07,75,1.6266666666666667,4.52,Good (60-70)
Travelambo,68.08,671,0.3502235469448584,4.563338301043219,Good (60-70)
Travelers Club,79.92,82,8.524390243902438,3.7439024390243913,Very Good (70-80)
Travelon,73.93,419,2.186157517899761,4.594272076372315,Very Good (70-80)
Travelpro,74.27,106,4.283018867924528,4.490566037735849,Very Good (70-80)
Trendsmax,65.9,50,0.36,4.2,Good (60-70)
Trendy Queen,62.15,53,0.8490566037735849,4.339622641509434,Good (60-70)
Trenz Shirt Company,68.47,115,0.2347826086956521,4.521739130434782,Good (60-70)
Trevco,66.25,54,0.1111111111111111,4.518518518518518,Good (60-70)
Tri-Mountain,66.67,63,0.3968253968253968,4.396825396825397,Good (60-70)
Tronjori,67.11,54,1.4259259259259258,4.055555555555555,Good (60-70)
Trotters,66.68,102,1.0098039215686274,4.009803921568627,Good (60-70)
Tru-Spec,66.19,275,0.8290909090909091,4.392727272727273,Good (60-70)
True & Co,56.2,161,0.7577639751552795,4.099378881987578,Fair (50-60)
Tstars,69.9,340,0.35,4.561764705882353,Good (60-70)
TuffRider,66.48,110,1.0454545454545454,4.054545454545455,Good (60-70)
Turandoss,64.9,84,1.1071428571428572,4.273809523809524,Good (60-70)
Turkish Linen,69.71,77,2.2987012987012987,4.2727272727272725,Good (60-70)
Turquaz,74.21,124,2.790322580645161,4.5,Very Good (70-80)
Turquoise Network,70.21,53,0.9622641509433962,4.377358490566038,Very Good (70-80)
Turtle Fur,67.79,85,0.6470588235294118,4.435294117647059,Good (60-70)
Tutorutor,62.63,76,1.8289473684210529,3.973684210526316,Good (60-70)
Twisted X,70.81,79,0.6329113924050633,4.531645569620253,Very Good (70-80)
U.S. Polo Assn.,65.6,436,0.6444954128440367,4.146788990825688,Good (60-70)
U.Vomade,65.67,63,0.6349206349206349,4.206349206349207,Good (60-70)
U2SKIIN,68.21,231,1.0173160173160174,4.337662337662338,Good (60-70)
U7,66.61,87,0.4942528735632184,4.379310344827586,Good (60-70)
UBFEN,65.94,151,0.4304635761589404,4.278145695364239,Good (60-70)
UEU,70.79,95,3.3157894736842106,4.3052631578947365,Very Good (70-80)
UGET,68.57,145,1.5310344827586206,4.075862068965518,Good (60-70)
UGG,68.48,1168,1.106164383561644,4.397260273972603,Good (60-70)
UGP Campus Apparel,66.55,54,0.0925925925925925,4.351851851851852,Good (60-70)
UIN,73.06,78,2.91025641025641,4.141025641025641,Very Good (70-80)
ULTRAIDEAS,70.45,947,1.2439281942977825,4.432946145723337,Very Good (70-80)
ULTRANICE,65.74,56,0.9821428571428572,4.125,Good (60-70)
UMMISS,65.6,159,0.5157232704402516,4.29559748427673,Good (60-70)
UMYOGO,64.65,140,0.3428571428571428,4.092857142857143,Good (60-70)
UNIONBAY,67.94,356,0.7303370786516854,4.286516853932584,Good (60-70)
UNIQUEONE,64.53,79,1.0,4.39240506329114,Good (60-70)
URATOT,67.87,91,0.6373626373626373,4.43956043956044,Good (60-70)
URBAN K,68.27,76,0.4342105263157895,4.434210526315789,Good (60-70)
URBANCLEO,72.54,60,2.2666666666666666,4.166666666666667,Very Good (70-80)
URRU,63.94,58,1.137931034482759,4.224137931034483,Good (60-70)
USBingoshop,68.39,59,1.0847457627118644,4.186440677966102,Good (60-70)
UTO,73.05,145,2.1862068965517243,4.503448275862069,Very Good (70-80)
UltraClub,67.2,84,0.6904761904761905,4.428571428571429,Good (60-70)
Under Armour,66.78,4568,0.8579246935201401,4.439798598949212,Good (60-70)
Underworks,70.01,104,1.4423076923076923,4.3173076923076925,Very Good (70-80)
Unique Baby,64.67,53,0.3018867924528302,4.509433962264151,Good (60-70)
Unknown,67.35,68,0.6176470588235294,4.352941176470588,Good (60-70)
Uplift Secret,60.54,450,1.1088888888888888,3.753333333333333,Good (60-70)
Upopby,70.21,59,1.305084745762712,4.457627118644068,Very Good (70-80)
Urban CoCo,69.14,1267,1.9463299131807417,4.108129439621153,Good (60-70)
Utopia Wear,67.86,52,0.3653846153846153,4.557692307692308,Good (60-70)
Utyful,66.23,65,1.7230769230769232,4.138461538461539,Good (60-70)
V FOR CITY,67.06,63,1.746031746031746,4.301587301587301,Good (60-70)
V.H.O.,69.62,113,0.3716814159292035,4.486725663716814,Good (60-70)
VAENAIT BABY,63.63,85,0.3647058823529411,4.305882352941176,Good (60-70)
VALANDY,67.83,61,0.9016393442622952,4.409836065573771,Good (60-70)
VALOLIA,63.7,79,1.1139240506329111,4.367088607594937,Good (60-70)
VANCROWN,71.35,63,2.3492063492063493,4.238095238095238,Very Good (70-80)
VASSARETTE,67.7,130,1.3307692307692307,4.161538461538462,Good (60-70)
VATPAVE,63.12,75,0.88,4.026666666666666,Good (60-70)
VECRY,68.94,86,0.686046511627907,4.406976744186046,Good (60-70)
VERO MONTE,67.5,73,0.2876712328767123,4.342465753424658,Good (60-70)
VETIOR,68.17,75,0.5333333333333333,4.28,Good (60-70)
VFSHOW,71.16,116,1.4827586206896552,4.379310344827586,Very Good (70-80)
VICHYIE,68.58,637,1.488226059654631,4.0989010989010985,Good (60-70)
VIFUUR,64.66,328,0.4664634146341463,4.085365853658536,Good (60-70)
VIISHOW,72.63,554,2.371841155234657,4.386281588447654,Very Good (70-80)
VIJIV,75.18,165,2.890909090909091,4.260606060606061,Very Good (70-80)
VIKITA,74.71,98,2.1020408163265305,4.561224489795919,Very Good (70-80)
VINTATRE,72.08,62,0.3225806451612903,4.661290322580645,Very Good (70-80)
VISLILY,65.34,203,0.7044334975369458,4.295566502463054,Good (60-70)
VIV Collection,68.73,119,0.453781512605042,4.420168067226891,Good (60-70)
VIVIAN & VINCENT,68.5,54,0.2222222222222222,4.537037037037037,Good (60-70)
VNVNE,63.03,57,0.2105263157894736,3.912280701754386,Good (60-70)
VOBOOM,68.98,66,0.1666666666666666,4.515151515151516,Good (60-70)
VOIANLIMO,60.95,87,1.0459770114942528,3.9885057471264367,Good (60-70)
VOLGANIK ROCK,69.04,218,1.055045871559633,4.376146788990826,Good (60-70)
VONMAY,65.14,99,0.2222222222222222,4.343434343434343,Good (60-70)
VOTEPRETTY,84.78,78,9.487179487179487,4.205128205128205,Excellent (80-100)
VSUDO,63.8,76,0.2894736842105263,4.4605263157894735,Good (60-70)
Valphsio,64.46,53,2.4339622641509435,3.924528301886793,Good (60-70)
Van Heusen,62.43,928,0.3103448275862069,4.425646551724138,Good (60-70)
Vandor,70.4,53,0.1886792452830188,4.6415094339622645,Very Good (70-80)
Vanity Fair,66.45,1319,1.156937073540561,4.255496588324489,Good (60-70)
Vans,68.6,214,1.1074766355140186,4.411214953271028,Good (60-70)
Vapor Apparel,68.05,172,0.7965116279069767,4.383720930232558,Good (60-70)
Vasque,66.99,169,0.9230769230769232,4.319526627218935,Good (60-70)
Velette,69.01,123,0.1056910569105691,4.813008130081301,Good (60-70)
Velrose,69.33,89,0.7078651685393258,4.48314606741573,Good (60-70)
Vemvan,63.01,54,0.2962962962962963,3.925925925925926,Good (60-70)
VenusCelia,69.24,175,1.4228571428571428,4.285714285714286,Good (60-70)
Vepose,62.03,134,0.9701492537313432,4.298507462686567,Good (60-70)
Vera Bradley,61.38,773,0.7994825355756792,4.705045278137128,Good (60-70)
Veranee,68.08,155,0.2645161290322581,4.354838709677419,Good (60-70)
Vercord,67.67,188,0.8457446808510638,4.297872340425532,Good (60-70)
Verdusa,68.62,227,2.6255506607929515,3.9162995594713657,Good (60-70)
Vermilion Bird,70.45,66,0.5303030303030303,4.363636363636363,Very Good (70-80)
Very Volatile,70.72,64,1.21875,4.578125,Very Good (70-80)
Vesuvio Napoli,66.61,73,0.273972602739726,4.260273972602739,Good (60-70)
Vetinee,64.76,94,1.8085106382978724,4.042553191489362,Good (60-70)
ViCherub,77.82,118,3.5847457627118646,4.627118644067797,Very Good (70-80)
ViGrace,63.8,162,0.3333333333333333,4.037037037037037,Good (60-70)
Viakix,71.89,82,1.2560975609756098,4.487804878048781,Very Good (70-80)
Vibram,66.87,135,1.0814814814814817,4.0962962962962965,Good (60-70)
Vibrant,70.86,112,1.5803571428571428,4.205357142857143,Very Good (70-80)
Victorious,68.22,75,1.32,4.346666666666667,Good (60-70)
Vince Camuto,61.79,106,0.7547169811320755,4.358490566037736,Good (60-70)
Vinmatto,86.55,74,7.72972972972973,4.243243243243243,Excellent (80-100)
Vintage America Blues,65.58,376,0.625,4.210106382978723,Good (60-70)
VintageClothing,67.28,90,0.9111111111111112,4.2444444444444445,Good (60-70)
Vionic,68.38,1735,1.3123919308357348,4.229394812680115,Good (60-70)
Viracy,61.05,55,0.4181818181818181,3.690909090909091,Good (60-70)
Vislivin,68.68,212,2.2830188679245285,4.169811320754717,Good (60-70)
Vivicastle,69.6,144,1.9027777777777777,4.125,Good (60-70)
Vizari,71.94,92,0.4347826086956521,4.641304347826087,Very Good (70-80)
Vlando,71.35,114,1.719298245614035,4.5701754385964914,Very Good (70-80)
Vlazom,65.62,68,1.6911764705882353,4.294117647058823,Good (60-70)
Volatile,67.85,64,0.578125,4.4375,Good (60-70)
Volcom,66.96,177,0.6384180790960452,4.338983050847458,Good (60-70)
Vostey,65.05,53,0.7358490566037735,4.245283018867925,Good (60-70)
WALK·HERO COMFORT AND SUPPORT,67.08,148,0.4459459459459459,4.22972972972973,Good (60-70)
WANAYOU,69.58,63,2.0793650793650795,4.190476190476191,Good (60-70)
WANDER,69.52,310,0.6870967741935484,4.480645161290322,Good (60-70)
WANDF,69.5,122,1.5081967213114753,4.467213114754099,Good (60-70)
WARMEN,74.11,69,2.072463768115942,4.376811594202898,Very Good (70-80)
WDIRARA,67.87,115,2.4521739130434783,4.095652173913043,Good (60-70)
WDPL,73.0,53,1.509433962264151,4.528301886792453,Very Good (70-80)
WEACZZY,69.23,130,1.0384615384615383,4.4,Good (60-70)
WEESO,61.72,98,0.8877551020408163,4.112244897959184,Good (60-70)
WEKILI,70.47,102,1.0784313725490196,4.470588235294118,Very Good (70-80)
WERFORU,66.89,223,0.5919282511210763,4.506726457399103,Good (60-70)
WHIPPY,70.0,90,0.4444444444444444,4.644444444444445,Very Good (70-80)
WHITE MOUNTAIN,65.64,182,0.6648351648351648,4.203296703296704,Good (60-70)
WHITIN,68.45,248,1.1008064516129032,4.318548387096774,Good (60-70)
WIHOLL,64.75,311,0.9485530546623794,4.228295819935691,Good (60-70)
WLLW,71.85,79,4.7215189873417724,3.974683544303797,Very Good (70-80)
WNEEDU,65.2,140,0.5428571428571428,4.1,Good (60-70)
WOCCI,69.13,78,0.2179487179487179,4.589743589743589,Good (60-70)
WOLVERINE,65.04,291,1.1718213058419245,4.106529209621993,Good (60-70)
WONESION,62.94,66,0.3636363636363636,3.893939393939394,Good (60-70)
WOOSEA,68.69,125,0.936,4.32,Good (60-70)
WOSALBA,74.01,78,2.743589743589744,4.410256410256411,Very Good (70-80)
WOWSUN,64.6,59,0.2033898305084746,4.135593220338983,Good (60-70)
WT02,63.9,59,0.8983050847457628,4.084745762711864,Good (60-70)
WTW,69.05,78,0.4102564102564102,4.397435897435898,Good (60-70)
WULFUL,62.66,79,0.4430379746835443,4.367088607594937,Good (60-70)
WXQ,63.95,51,0.3333333333333333,4.196078431372549,Good (60-70)
Wacoal,64.93,1229,1.160292921074044,4.025223759153784,Good (60-70)
WallFlower,69.33,336,1.511904761904762,4.261904761904762,Good (60-70)
Wallaroo Hat Company,72.56,519,0.9402697495183044,4.672447013487476,Very Good (70-80)
Walls,66.48,105,0.6857142857142857,4.352380952380952,Good (60-70)
Wander Agio,63.37,195,0.7076923076923077,4.18974358974359,Good (60-70)
Wantdo,69.8,658,1.4240121580547112,4.310030395136778,Good (60-70)
Warner's,65.55,1664,0.8022836538461539,4.248798076923077,Good (60-70)
WateLves,68.54,427,1.360655737704918,4.3583138173302105,Good (60-70)
Wax,75.18,63,2.253968253968254,4.571428571428571,Very Good (70-80)
Wealurre,70.29,100,2.74,4.03,Very Good (70-80)
WearMe Pro,65.81,80,0.7,4.25,Good (60-70)
Weatherproof,66.58,88,1.0909090909090908,4.352272727272728,Good (60-70)
WeciBor,71.0,60,0.15,4.7,Very Good (70-80)
WeddingStar,63.66,144,0.6736111111111112,3.9166666666666665,Good (60-70)
WeiShang,69.63,54,0.074074074074074,4.62962962962963,Good (60-70)
Weintee,65.88,68,0.9852941176470588,4.441176470588236,Good (60-70)
WenVen,68.09,129,0.9767441860465116,4.372093023255814,Good (60-70)
West Blvd,61.77,106,0.320754716981132,3.811320754716981,Good (60-70)
Western Chief,66.34,292,0.5958904109589042,4.226027397260274,Good (60-70)
Whiteleopard,66.9,83,1.5180722891566265,4.301204819277109,Good (60-70)
Wigwam,69.12,108,0.6111111111111112,4.25925925925926,Good (60-70)
Wildkin,72.86,145,1.179310344827586,4.6,Very Good (70-80)
Willit,69.23,179,1.5195530726256985,4.340782122905028,Good (60-70)
Wingslove,68.06,293,1.3959044368600682,4.204778156996587,Good (60-70)
Winterlace,65.12,107,0.5327102803738317,4.140186915887851,Good (60-70)
Wishcotton,71.97,195,2.1333333333333333,4.338461538461538,Very Good (70-80)
Woman Within,69.43,900,2.205555555555556,4.111111111111111,Good (60-70)
WonderWink,64.57,648,0.5200617283950617,4.061728395061729,Good (60-70)
Wonderful Fashion,68.99,135,0.4296296296296296,4.42962962962963,Good (60-70)
World's Softest,68.93,111,0.7027027027027027,4.4324324324324325,Good (60-70)
Wrangler,66.92,1434,0.7768479776847977,4.316596931659693,Good (60-70)
Wrangler Authentics,66.72,2763,0.6076728193992038,4.420195439739413,Good (60-70)
Wrangler Riggs Workwear,66.08,398,0.321608040201005,4.409547738693467,Good (60-70)
Wrapables,67.41,83,0.8795180722891566,4.108433734939759,Good (60-70)
Wssxc,65.58,69,1.1594202898550725,4.188405797101449,Good (60-70)
X XHtang,71.71,78,1.9230769230769231,4.217948717948718,Very Good (70-80)
X-Image,67.28,51,0.6862745098039216,4.196078431372549,Good (60-70)
XIEERDUO,66.13,285,0.968421052631579,4.2596491228070175,Good (60-70)
XPETI,75.23,55,3.1818181818181817,4.418181818181818,Very Good (70-80)
XZQTIVE,72.1,50,1.14,4.64,Very Good (70-80)
Xpand,67.05,163,0.3006134969325153,4.441717791411043,Good (60-70)
Xtratuf,73.95,76,2.671052631578948,4.5,Very Good (70-80)
Y&G,65.79,52,0.5,4.25,Good (60-70)
YALOX,72.8,117,2.5811965811965814,4.333333333333333,Very Good (70-80)
YALUXE,73.94,197,1.5939086294416245,4.659898477157361,Very Good (70-80)
YANIBEST,92.27,59,15.830508474576272,4.372881355932203,Excellent (80-100)
YATHON,66.17,105,0.6095238095238096,4.371428571428571,Good (60-70)
YEMAK,67.34,87,1.5057471264367817,3.9080459770114944,Good (60-70)
YESNO,71.24,481,2.58004158004158,4.097713097713098,Very Good (70-80)
YFN,66.03,58,1.2413793103448276,3.9655172413793114,Good (60-70)
YHOON,73.79,71,5.535211267605634,3.943661971830986,Very Good (70-80)
YIANNA,64.04,150,1.2,3.9133333333333336,Good (60-70)
YIMANIE,62.61,70,0.9714285714285714,4.114285714285714,Good (60-70)
YISEVEN,67.65,58,1.1551724137931034,4.258620689655173,Good (60-70)
YITAN,68.31,100,0.2,4.37,Good (60-70)
YOINS,67.45,71,2.1549295774647885,3.774647887323944,Good (60-70)
YOUR SMILE,71.75,77,0.2597402597402597,4.740259740259741,Very Good (70-80)
YOZLY,66.97,69,0.5942028985507246,4.231884057971015,Good (60-70)
YSense Wear,66.22,140,0.2928571428571428,4.478571428571429,Good (60-70)
YTD,64.23,62,0.4516129032258064,4.064516129032258,Good (60-70)
YTL,83.93,63,17.666666666666668,4.015873015873016,Excellent (80-100)
YUEDGE,64.68,66,0.9090909090909092,4.318181818181818,Good (60-70)
YZKKE,66.36,70,1.542857142857143,4.2,Good (60-70)
Yanekop,72.74,120,2.9916666666666667,4.008333333333334,Very Good (70-80)
Yelete,66.78,150,1.56,3.9133333333333336,Good (60-70)
Yellow Box,70.0,153,0.5163398692810458,4.568627450980392,Very Good (70-80)
Yeokou,67.26,203,1.793103448275862,4.029556650246305,Good (60-70)
Yincro,71.15,85,1.5176470588235291,4.341176470588235,Very Good (70-80)
Yoga Sprout,68.81,101,0.297029702970297,4.485148514851486,Good (60-70)
Yogalicious,66.83,84,0.75,4.25,Good (60-70)
Yogipace,75.74,299,2.4013377926421406,4.545150501672241,Very Good (70-80)
Yonala,68.66,93,0.6344086021505376,4.161290322580645,Good (60-70)
Yonique,70.01,348,1.2528735632183907,4.310344827586207,Very Good (70-80)
Youtalia,69.16,77,1.7532467532467533,4.298701298701299,Good (60-70)
Yskkt,71.63,92,3.815217391304348,4.152173913043479,Very Good (70-80)
YunJey,67.28,116,0.146551724137931,4.327586206896552,Good (60-70)
Yvette,57.91,89,0.6067415730337079,3.730337078651685,Fair (50-60)
ZAFUL,64.79,149,1.3355704697986577,3.798657718120805,Good (60-70)
ZANZEA,71.83,226,3.752212389380531,3.911504424778761,Very Good (70-80)
ZAWAPEMIA,64.64,55,1.6727272727272726,3.981818181818182,Good (60-70)
ZENGVEE,61.51,52,0.5192307692307693,3.6346153846153846,Good (60-70)
ZENTHACE,69.95,55,0.9818181818181818,4.527272727272727,Good (60-70)
ZERDOCEAN,67.02,181,1.0607734806629834,4.18232044198895,Good (60-70)
ZEROYAA,67.26,97,1.2577319587628866,4.371134020618556,Good (60-70)
ZESICA,65.06,594,1.245791245791246,4.1767676767676765,Good (60-70)
ZGR,66.92,166,0.7590361445783133,4.271084337349397,Good (60-70)
ZITY,61.58,56,0.2142857142857142,4.196428571428571,Good (60-70)
ZOOEASS,82.48,58,5.965517241379311,4.362068965517241,Excellent (80-100)
ZOPPEN,68.34,154,0.8896103896103896,4.383116883116883,Good (60-70)
ZTUJO,73.76,107,2.9158878504672896,4.308411214953271,Very Good (70-80)
Zando,65.84,211,0.5545023696682464,4.1469194312796205,Good (60-70)
Zattcas,66.71,76,0.5657894736842105,4.184210526315789,Good (60-70)
Zeagoo,71.76,572,3.979020979020979,4.008741258741258,Very Good (70-80)
Zenana,65.5,58,0.8103448275862069,4.051724137931035,Good (60-70)
Zenergy Gems,69.33,71,1.676056338028169,4.211267605633803,Good (60-70)
Zero Grid,67.14,63,0.4285714285714285,4.396825396825397,Good (60-70)
Zhuanglin,68.61,214,0.3411214953271028,4.532710280373832,Good (60-70)
Zigzagger,67.31,176,0.6590909090909091,4.369318181818182,Good (60-70)
Zilcremo,67.59,56,1.0535714285714286,3.9642857142857135,Good (60-70)
Zitahli,70.53,75,2.6133333333333333,4.413333333333333,Very Good (70-80)
Zizor,67.57,210,0.7428571428571429,4.371428571428571,Good (60-70)
Zmart,70.62,65,0.4,4.6923076923076925,Very Good (70-80)
Zutano,68.53,84,0.5357142857142857,4.511904761904762,Good (60-70)
a.Jesdani,68.27,121,1.0909090909090908,4.413223140495868,Good (60-70)
adidas,66.45,5537,0.676720245620372,4.373487448076576,Good (60-70)
adidas Originals,67.36,801,0.8114856429463171,4.377028714107365,Good (60-70)
adidas outdoor,69.48,60,0.3333333333333333,4.45,Good (60-70)
anan520,67.18,51,0.1568627450980392,4.392156862745098,Good (60-70)
atika,67.83,101,1.0198019801980198,4.158415841584159,Good (60-70)
b.o.c.,72.88,63,2.523809523809524,4.285714285714286,Very Good (70-80)
b.tempt'd,68.64,70,1.1714285714285717,4.142857142857143,Good (60-70)
bago,68.69,80,1.0375,4.575,Good (60-70)
beautyin,67.38,192,0.8177083333333334,4.307291666666667,Good (60-70)
bebe,63.3,75,0.5866666666666667,3.9066666666666663,Good (60-70)
beltiscool,64.96,71,0.6338028169014085,4.098591549295775,Good (60-70)
beltox fine,64.59,162,0.7283950617283951,4.253086419753086,Good (60-70)
beroy,68.07,118,1.2118644067796611,4.288135593220339,Good (60-70)
boxed-gifts,64.07,51,1.3137254901960784,3.901960784313725,Good (60-70)
chouyatou,67.61,279,1.5232974910394266,4.082437275985663,Good (60-70)
clothin,67.55,95,1.3368421052631578,4.2,Good (60-70)
corciova,71.35,102,0.5490196078431373,4.627450980392157,Very Good (70-80)
e4Hats.com,68.33,93,0.2903225806451613,4.548387096774194,Good (60-70)
eBags,73.29,68,2.2205882352941178,4.779411764705882,Very Good (70-80)
eVogues Apparel,69.48,58,1.8448275862068968,4.137931034482759,Good (60-70)
eagle creek,69.64,84,1.25,4.642857142857143,Good (60-70)
eallco,68.62,87,0.4367816091954023,4.724137931034483,Good (60-70)
elescat,75.06,135,2.8740740740740742,4.362962962962963,Very Good (70-80)
ellos,67.32,68,1.6323529411764706,3.941176470588236,Good (60-70)
esstive,59.68,83,0.7108433734939759,4.481927710843373,Fair (50-60)
find.,42.37,58,0.396551724137931,3.7586206896551726,Poor (<50)
frawirshau,71.93,55,2.363636363636364,4.218181818181818,Very Good (70-80)
futurino,66.81,56,1.0535714285714286,4.125,Good (60-70)
getmorebeauty,65.84,92,0.7934782608695652,4.043478260869565,Good (60-70)
gracosy,65.06,142,0.8309859154929577,4.176056338028169,Good (60-70)
hash bubbie,64.53,106,0.9056603773584906,3.981132075471698,Good (60-70)
i play.,68.25,361,0.3074792243767313,4.5069252077562325,Good (60-70)
iChunhua,59.78,95,0.3578947368421052,4.021052631578947,Fair (50-60)
iGENJUN,66.31,236,0.6567796610169492,4.245762711864407,Good (60-70)
iHeartRaves,58.12,122,0.8114754098360656,3.5163934426229506,Fair (50-60)
iStrap,68.07,68,0.2058823529411764,4.455882352941177,Good (60-70)
iconic luxe,69.94,99,1.585858585858586,4.161616161616162,Good (60-70)
icyzone,67.8,705,0.8865248226950354,4.174468085106383,Good (60-70)
imeetu,69.83,90,0.2666666666666666,4.688888888888889,Good (60-70)
isnowood,78.3,53,4.90566037735849,4.39622641509434,Very Good (70-80)
isotoner,65.98,918,0.883442265795207,4.236383442265796,Good (60-70)
jeansian,61.36,79,0.3670886075949367,3.886075949367088,Good (60-70)
kinzd,64.28,163,0.1288343558282208,4.411042944785276,Good (60-70)
konhill,69.32,148,0.972972972972973,4.4324324324324325,Good (60-70)
landeer,65.43,100,0.52,4.5,Good (60-70)
levaca,68.42,405,0.94320987654321,4.271604938271605,Good (60-70)
liher,68.5,54,1.7962962962962965,4.12962962962963,Good (60-70)
lime flare,63.18,50,1.22,3.66,Good (60-70)
luvamia,70.23,442,3.1131221719457014,4.095022624434389,Very Good (70-80)
maamgic,70.04,187,1.46524064171123,4.347593582887701,Very Good (70-80)
maikun,66.92,105,1.1238095238095238,4.323809523809524,Good (60-70)
meilun,70.89,77,2.220779220779221,4.077922077922078,Very Good (70-80)
myfriday,63.98,118,0.4661016949152542,3.830508474576271,Good (60-70)
mysoft,67.8,92,1.25,4.260869565217392,Good (60-70)
nerteo,71.47,52,1.6153846153846154,4.480769230769231,Very Good (70-80)
ofoot,64.38,78,0.2692307692307692,4.166666666666667,Good (60-70)
ohlyah,66.15,85,1.4588235294117646,3.988235294117647,Good (60-70)
olrain,67.98,224,0.6294642857142857,4.267857142857143,Good (60-70)
onlypuff,68.68,224,1.6785714285714286,4.138392857142857,Good (60-70)
oxiuly,67.39,202,0.8564356435643564,4.153465346534653,Good (60-70)
pediped,67.25,51,0.3333333333333333,4.254901960784314,Good (60-70)
prAna,67.11,207,1.178743961352657,4.135265700483092,Good (60-70)
roswear,61.77,98,0.7551020408163265,3.846938775510204,Good (60-70)
sedmart,64.01,87,0.7471264367816092,4.275862068965517,Good (60-70)
shevalues,63.98,160,0.9375,4.0125,Good (60-70)
shoeslocker,58.67,60,0.2166666666666666,4.233333333333333,Fair (50-60)
sissycos,68.52,72,1.6111111111111112,4.152777777777778,Good (60-70)
sponeed,70.29,153,0.8758169934640523,4.470588235294118,Very Good (70-80)
starbay,63.76,87,1.1954022988505748,3.827586206896552,Good (60-70)
sy soul young,68.73,51,1.2156862745098038,4.137254901960785,Good (60-70)
thorlos,67.82,297,0.5892255892255892,4.518518518518518,Good (60-70)
totes,67.0,369,0.8780487804878049,4.376693766937669,Good (60-70)
uideazone,68.19,99,0.6868686868686869,4.323232323232324,Good (60-70)
unenow,69.27,79,1.6329113924050631,4.443037974683544,Good (60-70)
uxcell,66.31,58,1.4827586206896552,3.9827586206896552,Good (60-70)
v28,73.62,500,2.2,4.46,Very Good (70-80)
voenxe,67.68,84,0.2261904761904762,4.4523809523809526,Good (60-70)
wirarpa,72.31,631,1.9778129952456416,4.526148969889065,Very Good (70-80)
yodo,73.19,60,1.4833333333333334,4.516666666666667,Very Good (70-80)
zeroUV,64.82,227,0.3568281938325991,4.251101321585903,Good (60-70)
